Time,Temperature (°C),Humidity (%),Air Quality,Health Score,AQI Status
00:26:05,29.1,71.5,245,60,Poor
00:26:12,29.1,71.6,242,60,Poor
00:26:18,29.2,71.6,243,60,Poor
00:26:25,29.2,71.5,242,60,Poor
00:26:32,29.2,71.6,242,60,Poor
00:26:39,29.1,71.5,242,60,Poor
00:26:45,29.2,71.5,242,60,Poor
00:26:51,29.2,71.5,242,60,Poor
00:26:58,29.2,71.5,242,60,Poor
00:27:04,29.2,71.5,242,60,Poor
00:27:11,29.2,71.5,242,60,Poor
00:27:17,29.2,71.5,242,60,Poor
00:27:23,29.2,71.5,242,60,Poor
00:27:30,29.2,71.5,241,60,Poor
00:27:36,29.2,71.5,245,60,Poor
00:27:43,29.2,71.5,242,60,Poor
00:27:49,29.2,71.5,240,60,Poor
00:27:55,29.2,71.5,242,60,Poor
00:28:02,29.2,71.5,242,60,Poor
00:28:08,29.2,71.5,242,60,Poor
00:28:14,29.2,71.5,244,60,Poor
00:28:21,29.2,71.5,242,60,Poor
00:28:27,29.2,71.5,240,60,Poor
00:28:35,29.2,71.5,239,60,Poor
00:28:42,29.2,71.5,241,60,Poor
00:28:48,29.2,71.5,239,60,Poor
00:28:54,29.2,71.5,238,60,Poor
00:29:01,29.2,71.5,239,60,Poor
00:29:07,29.2,71.3,240,60,Poor
00:29:13,29.2,71.5,238,60,Poor
00:29:20,29.2,71.5,237,60,Poor
00:29:28,29.2,71.5,239,60,Poor
00:29:34,29.2,71.5,237,60,Poor
00:29:41,29.2,71.5,237,60,Poor
00:29:47,29.2,71.5,238,60,Poor
00:29:53,29.2,71.5,239,60,Poor
00:30:00,29.1,71.5,238,60,Poor
00:30:06,29.2,71.3,238,60,Poor
00:30:13,29.1,71.3,237,61,Poor
00:30:19,29.1,71.5,236,60,Poor
00:30:25,29.1,71.5,235,61,Poor
00:30:32,29.1,71.5,237,60,Poor
00:30:39,29.1,71.5,234,61,Poor
00:30:45,29.1,71.5,235,61,Poor
00:30:51,29.1,71.5,234,61,Poor
00:30:58,29.1,71.5,234,61,Poor
00:31:04,29.1,71.5,233,61,Poor
00:31:11,29.2,71.5,233,61,Poor
00:31:17,29.2,71.5,236,60,Poor
00:31:23,29.1,71.5,236,60,Poor
00:31:30,29.2,71.5,234,60,Poor
00:31:36,29.2,71.5,235,60,Poor
00:31:43,29.2,71.3,235,61,Poor
00:31:49,29.1,71.5,233,61,Poor
00:31:55,29.1,71.5,235,61,Poor
00:32:12,29.1,71.5,232,61,Poor
00:32:19,29.1,71.5,235,61,Poor
00:32:26,29.1,71.5,232,61,Poor
00:32:32,29.1,71.5,230,61,Poor
00:32:39,29.1,71.5,232,61,Poor
00:32:48,29.1,71.5,233,61,Poor
00:32:54,29.1,71.5,232,61,Poor
00:33:01,29.2,71.5,231,61,Poor
00:33:08,29.2,71.5,230,61,Poor
00:33:15,29.1,71.5,232,61,Poor
00:33:21,29.1,71.5,232,61,Poor
00:33:28,29.2,71.5,231,61,Poor
00:33:35,29.1,71.5,229,61,Poor
00:33:42,29.1,71.5,230,61,Poor
00:33:49,29.1,71.5,231,61,Poor
00:33:55,29.2,71.5,229,61,Poor
00:34:02,29.1,71.5,231,61,Poor
00:34:09,29.1,71.5,231,61,Poor
00:34:16,29.1,71.5,229,61,Poor
00:34:24,29.1,71.5,228,61,Poor
00:34:31,29.1,71.5,229,61,Poor
00:34:38,29.1,71.5,229,61,Poor
00:34:44,29.1,71.5,229,61,Poor
00:34:53,29.1,71.5,228,61,Poor
00:34:59,29.1,71.5,228,61,Poor
00:35:06,29.1,71.5,227,61,Poor
00:35:12,29.1,71.5,226,61,Poor
00:35:19,29.1,71.5,227,61,Poor
00:35:25,29.1,71.5,227,61,Poor
00:35:33,29.1,71.5,228,61,Poor
00:35:40,29.1,71.5,226,61,Poor
00:35:47,29.1,71.5,226,61,Poor
00:35:53,29.1,71.3,229,61,Poor
00:36:00,29.1,71.3,227,61,Poor
00:36:06,29.1,71.3,227,61,Poor
00:36:13,29.1,71.3,225,61,Poor
00:36:20,29.1,71.3,225,61,Poor
00:36:27,29.1,71.3,226,61,Poor
00:36:33,29.1,71.3,226,61,Poor
00:36:40,29.1,71.3,225,61,Poor
00:36:47,29.1,71.3,227,61,Poor
00:36:54,29.1,71.3,223,61,Poor
00:37:01,29.1,71.3,224,61,Poor
00:37:08,29.1,71.3,224,61,Poor
00:37:15,29.1,71.3,224,61,Poor
00:37:22,29.2,71.3,225,61,Poor
00:37:28,29.1,71.3,224,61,Poor
00:37:35,29.2,71.3,224,61,Poor
00:37:41,29.1,71.3,225,61,Poor
00:37:48,29.2,71.3,224,61,Poor
00:37:54,29.1,71.2,225,61,Poor
00:38:00,29.1,71.3,223,61,Poor
00:38:07,29.1,71.3,223,61,Poor
00:38:13,29.2,71.3,221,61,Poor
00:38:19,29.2,71.3,221,61,Poor
00:38:26,29.2,71.3,223,61,Poor
00:38:33,29.2,71.3,223,61,Poor
00:38:39,29.2,71.5,229,61,Poor
00:38:45,29.2,71.6,232,61,Poor
00:38:52,29.3,71.8,228,61,Poor
00:38:58,29.3,71.9,230,60,Poor
00:39:05,29.4,71.4,232,60,Poor
00:39:12,29.5,71,230,61,Poor
00:39:18,29.5,70.8,229,61,Poor
00:39:24,29.6,70.5,227,61,Poor
00:39:31,29.6,70.4,227,61,Poor
00:39:37,29.6,70.2,225,61,Poor
00:39:43,29.6,70.1,223,62,Poor
00:39:50,29.6,70,229,61,Poor
00:39:56,29.5,69.9,227,62,Poor
00:40:03,29.5,69.8,223,62,Poor
00:40:09,29.5,69.8,223,62,Poor
00:40:15,29.5,69.8,225,62,Poor
00:40:22,29.5,69.7,223,62,Poor
00:40:28,29.5,69.8,222,62,Poor
00:40:35,29.5,69.8,221,62,Poor
00:40:41,29.5,69.7,223,62,Poor
00:40:48,29.5,69.7,222,62,Poor
00:40:54,29.5,69.7,220,62,Poor
00:41:01,29.5,69.7,221,62,Poor
00:41:07,29.4,69.8,218,62,Poor
00:41:13,29.4,69.9,221,62,Poor
00:41:20,29.4,69.9,219,62,Poor
00:41:26,29.4,69.8,220,62,Poor
00:41:33,29.4,69.8,221,62,Poor
00:41:39,29.4,69.9,219,62,Poor
00:41:46,29.4,69.9,218,62,Poor
00:41:52,29.4,69.9,219,62,Poor
00:41:58,29.4,69.9,222,62,Poor
00:42:05,29.4,69.9,221,62,Poor
00:42:12,29.4,69.9,219,62,Poor
00:42:19,29.4,69.9,220,62,Poor
00:42:25,29.4,69.9,219,62,Poor
00:42:32,29.4,69.9,223,62,Poor
00:42:38,29.4,69.9,223,62,Poor
00:42:45,29.4,69.9,225,62,Poor
00:42:51,29.3,69.9,224,62,Poor
00:42:57,29.3,69.9,220,62,Poor
00:43:04,29.3,69.9,220,62,Poor
00:43:10,29.3,70,219,62,Poor
00:43:17,29.3,70,217,62,Poor
00:43:23,29.3,70.1,217,62,Poor
00:43:29,29.3,70.1,217,62,Poor
00:43:36,29.3,70.2,217,62,Poor
00:43:42,29.3,70.2,216,62,Poor
00:43:48,29.3,70.2,213,63,Poor
00:43:55,29.3,70.1,215,63,Poor
00:44:03,29.3,70.1,212,63,Poor
00:44:09,29.3,70.1,212,63,Poor
00:44:16,29.3,70,213,63,Poor
00:44:22,29.3,70,210,63,Poor
00:44:29,29.3,70,211,63,Poor
00:44:35,29.4,70,214,63,Poor
00:44:42,29.4,69.9,213,63,Poor
00:44:48,29.3,69.9,213,63,Poor
00:44:54,29.4,69.9,213,63,Poor
00:45:01,29.3,69.9,212,63,Poor
00:45:07,29.3,69.9,211,63,Poor
00:45:14,29.3,69.8,211,63,Poor
00:45:20,29.3,69.8,212,63,Poor
00:45:26,29.3,69.8,214,63,Poor
00:45:33,29.3,69.9,213,63,Poor
00:45:39,29.3,69.9,212,63,Poor
00:45:46,29.3,69.9,211,63,Poor
00:46:02,29.3,69.9,209,63,Poor
00:46:08,29.3,69.9,211,63,Poor
00:46:15,29.3,69.9,209,63,Poor
00:46:21,29.3,69.9,207,63,Poor
00:46:28,29.3,69.9,206,63,Poor
00:46:34,29.3,69.9,209,63,Poor
00:46:40,29.3,69.9,207,63,Poor
00:46:47,29.3,69.8,206,63,Poor
00:46:53,29.3,69.8,204,63,Poor
00:46:59,29.3,69.8,206,63,Poor
00:47:06,29.3,69.8,207,63,Poor
00:47:22,29.3,69.8,204,63,Poor
00:47:29,29.3,69.8,205,63,Poor
00:47:35,29.3,69.8,205,63,Poor
00:47:42,29.3,69.8,202,64,Poor
00:47:48,29.3,69.8,203,64,Poor
00:47:54,29.3,69.8,201,64,Poor
00:48:01,29.3,69.8,200,64,Moderate
00:48:07,29.3,69.9,199,64,Moderate
00:48:13,29.3,69.9,201,64,Poor
00:48:20,29.3,69.8,200,64,Moderate
00:48:26,29.3,69.8,201,64,Poor
00:48:32,29.3,69.8,200,64,Moderate
00:48:39,29.3,69.8,199,64,Moderate
11:26:00,27.8,43.5,479,56,Poor
11:26:07,28,43.5,300,68,Poor
11:26:13,28.1,43.3,256,70,Poor
11:26:20,28.2,43.2,228,72,Poor
11:26:26,28.2,43.1,209,73,Poor
11:26:32,28.2,43.1,192,74,Moderate
11:26:39,28.3,43,179,75,Moderate
11:26:46,28.3,42.9,167,76,Moderate
11:26:52,28.3,42.9,160,76,Moderate
11:26:59,28.3,42.8,149,77,Moderate
11:27:05,28.3,42.8,141,77,Moderate
11:27:12,28.4,42.8,138,77,Moderate
11:27:18,28.4,42.8,133,78,Moderate
11:27:24,28.4,42.8,130,78,Moderate
11:27:31,28.4,42.7,126,78,Moderate
11:27:39,28.4,42.7,121,79,Moderate
11:27:45,28.4,42.7,122,78,Moderate
11:27:52,28.4,42.7,119,79,Moderate
11:27:58,28.4,42.7,118,79,Moderate
11:28:05,28.4,42.7,117,79,Moderate
11:28:11,28.5,42.6,115,79,Moderate
11:28:18,28.5,42.6,113,79,Moderate
11:28:24,28.5,42.6,111,79,Moderate
11:28:31,28.5,42.5,111,79,Moderate
11:28:37,28.5,42.6,111,79,Moderate
11:28:44,28.5,42.5,111,79,Moderate
11:28:50,28.5,42.6,108,79,Moderate
11:28:57,28.5,42.6,106,79,Moderate
11:29:03,28.5,42.5,108,79,Moderate
11:29:09,28.5,42.5,108,79,Moderate
11:29:16,28.5,42.5,107,79,Moderate
11:29:22,28.5,42.5,108,79,Moderate
11:29:29,28.5,42.5,102,80,Moderate
11:29:35,28.5,42.5,107,79,Moderate
11:29:42,28.5,42.5,107,79,Moderate
11:29:48,28.5,42.5,105,79,Moderate
11:29:55,28.5,42.4,104,79,Moderate
11:30:01,28.5,42.4,104,79,Moderate
11:30:08,28.5,42.4,103,79,Moderate
11:30:14,28.5,42.4,104,79,Moderate
11:30:21,28.5,42.4,104,79,Moderate
11:30:27,28.5,42.3,103,79,Moderate
11:30:34,28.5,42.3,102,79,Moderate
11:30:40,28.5,42.3,102,79,Moderate
11:30:46,28.5,42.3,102,79,Moderate
11:30:53,28.5,42.3,103,79,Moderate
11:30:59,28.5,42.3,104,79,Moderate
11:31:05,28.5,42.3,102,79,Moderate
11:31:12,28.5,42.3,100,80,Good
11:31:18,28.5,42.3,100,80,Good
11:31:25,28.5,42.3,102,79,Moderate
11:31:31,28.5,42.3,101,79,Moderate
11:31:37,28.5,42.3,100,80,Good
11:31:55,28.5,42.3,102,79,Moderate
11:32:02,28.5,42.3,100,80,Good
11:32:08,28.5,42.3,100,80,Good
11:32:15,28.5,42.3,100,80,Good
11:32:22,28.5,42.3,100,80,Good
11:32:28,28.5,42.2,100,79,Good
11:32:35,28.5,42.2,100,79,Good
11:32:42,28.5,42.2,100,79,Good
11:32:48,28.5,42.2,101,79,Moderate
11:32:55,28.5,42.2,101,79,Moderate
11:33:01,28.6,42.2,100,79,Good
11:33:08,28.6,42.2,100,79,Good
11:33:14,28.6,42.2,100,79,Good
11:33:21,28.6,42.2,99,79,Good
11:33:27,28.6,42.2,97,80,Good
11:33:34,28.6,42.1,97,79,Good
11:33:40,28.6,42.1,100,79,Good
11:33:47,28.6,42.1,100,79,Good
11:33:54,28.6,42.1,100,79,Good
11:34:00,28.6,42.1,100,79,Good
11:34:06,28.6,42.1,99,79,Good
11:34:13,28.6,42.1,101,79,Moderate
11:34:31,28.6,42.1,100,79,Good
11:34:37,28.6,42,98,79,Good
11:34:44,28.6,42,98,79,Good
11:34:50,28.6,42.1,98,79,Good
11:34:56,28.6,42,98,79,Good
11:35:03,28.6,42,98,79,Good
11:35:10,28.6,42,98,79,Good
11:35:16,28.6,41.9,98,79,Good
11:35:23,28.6,41.9,99,79,Good
11:35:29,28.6,41.9,97,79,Good
11:35:35,28.6,41.9,97,79,Good
11:35:42,28.6,41.9,100,79,Good
11:35:49,28.6,41.9,100,79,Good
11:35:56,28.6,41.9,100,79,Good
11:36:02,28.6,41.9,97,79,Good
11:36:09,28.6,41.9,99,79,Good
11:36:15,28.6,41.9,100,79,Good
11:36:22,28.6,41.9,98,79,Good
11:36:28,28.6,41.9,95,79,Good
11:36:34,28.6,41.9,100,79,Good
11:36:41,28.6,41.9,99,79,Good
11:36:47,28.6,41.9,98,79,Good
11:36:53,28.6,41.9,101,79,Moderate
11:37:00,28.6,41.9,97,79,Good
11:37:06,28.6,41.9,100,79,Good
11:37:24,28.5,41.9,100,79,Good
11:37:31,28.5,41.9,99,79,Good
11:37:38,28.6,41.8,100,79,Good
11:37:44,28.5,41.8,100,79,Good
11:37:51,28.6,41.8,100,79,Good
11:37:57,28.5,41.8,99,79,Good
11:38:03,28.6,41.8,98,79,Good
11:38:10,28.6,41.8,96,79,Good
11:38:16,28.6,41.8,99,79,Good
11:38:23,28.6,41.8,99,79,Good
11:38:29,28.6,41.7,98,79,Good
11:38:36,28.6,41.7,99,79,Good
11:38:42,28.6,41.7,97,79,Good
11:38:49,28.6,41.7,96,79,Good
11:38:55,28.6,41.7,96,79,Good
11:39:01,28.6,41.7,98,79,Good
11:39:08,28.6,41.6,99,79,Good
11:39:14,28.6,41.6,100,79,Good
11:39:21,28.6,41.6,98,79,Good
11:39:27,28.6,41.6,98,79,Good
11:39:34,28.6,41.6,94,79,Good
11:39:40,28.6,41.6,97,79,Good
11:39:47,28.6,41.6,94,79,Good
11:39:53,28.6,41.5,98,79,Good
11:40:00,28.6,41.5,99,79,Good
11:40:06,28.6,41.5,98,79,Good
11:40:13,28.6,41.5,100,79,Good
11:40:19,28.6,41.5,95,79,Good
11:40:26,28.6,41.4,96,79,Good
11:40:32,28.6,41.4,98,79,Good
11:40:38,28.6,41.4,100,79,Good
11:40:45,28.6,41.4,99,79,Good
11:40:51,28.6,41.4,99,79,Good
11:40:58,28.6,41.4,99,79,Good
11:41:04,28.6,41.4,98,79,Good
11:41:11,28.6,41.4,98,79,Good
11:41:17,28.6,41.4,97,79,Good
11:41:24,28.6,41.4,99,79,Good
11:41:30,28.6,41.4,98,79,Good
11:41:37,28.6,41.4,99,79,Good
11:41:43,28.6,41.4,99,79,Good
11:41:50,28.6,41.4,97,79,Good
11:41:56,28.6,41.4,99,79,Good
11:42:03,28.6,41.4,95,79,Good
11:42:09,28.6,41.3,99,79,Good
11:42:16,28.6,41.3,98,79,Good
11:42:22,28.6,41.3,98,79,Good
11:42:28,28.6,41.3,98,79,Good
11:42:35,28.6,41.3,97,79,Good
11:42:41,28.6,41.3,99,79,Good
11:42:48,28.6,41.3,97,79,Good
11:42:55,28.6,41.3,100,79,Good
11:43:02,28.6,41.3,96,79,Good
11:43:08,28.6,41.2,99,79,Good
11:43:15,28.6,41.2,97,79,Good
11:43:21,28.6,41.2,100,79,Good
11:43:28,28.6,41.2,98,79,Good
11:43:34,28.6,41.2,100,79,Good
11:43:41,28.6,41.2,96,79,Good
11:43:47,28.6,41.2,96,79,Good
11:43:54,28.6,41.2,98,79,Good
11:44:00,28.6,41.2,97,79,Good
11:44:07,28.6,41.2,99,79,Good
11:44:13,28.6,41.2,97,79,Good
11:44:20,28.6,41.2,96,79,Good
11:44:26,28.6,41.2,100,79,Good
11:44:33,28.6,41.1,97,79,Good
11:44:39,28.6,41.1,98,79,Good
11:44:45,28.6,41.1,97,79,Good
11:44:52,28.6,41.1,99,79,Good
11:44:58,28.6,41.1,99,79,Good
11:45:05,28.6,41.1,98,79,Good
11:45:11,28.6,41,98,79,Good
11:45:17,28.6,41,98,79,Good
11:45:24,28.6,41,95,79,Good
11:45:30,28.6,41,97,79,Good
11:45:37,28.6,41,97,79,Good
11:45:43,28.6,41,99,79,Good
11:46:01,28.6,41,98,79,Good
11:46:07,28.6,41,98,79,Good
11:46:14,28.6,41,96,79,Good
11:46:20,28.6,41,96,79,Good
11:46:27,28.6,41,99,79,Good
11:46:33,28.6,41,98,79,Good
11:46:39,28.6,40.9,93,79,Good
11:46:46,28.6,40.9,96,79,Good
11:46:52,28.6,40.9,98,79,Good
11:46:59,28.6,40.9,98,79,Good
11:47:06,28.6,40.9,99,79,Good
11:47:12,28.6,40.9,97,79,Good
11:47:19,28.6,40.9,96,79,Good
11:47:25,28.6,40.9,100,78,Good
11:47:32,28.6,40.9,96,79,Good
11:47:38,28.6,41,97,79,Good
11:47:44,28.6,41,97,79,Good
11:47:51,28.6,41,100,79,Good
11:47:57,28.6,41,100,79,Good
11:48:03,28.6,40.9,99,79,Good
11:48:10,28.6,40.9,100,78,Good
11:48:17,28.6,41,97,79,Good
11:48:24,28.6,40.9,99,79,Good
11:48:30,28.6,40.9,98,79,Good
11:48:37,28.6,41,98,79,Good
11:48:43,28.6,40.9,100,78,Good
11:48:49,28.6,40.9,99,79,Good
11:48:56,28.6,40.9,98,79,Good
11:49:02,28.6,40.9,96,79,Good
11:49:08,28.6,40.9,99,79,Good
11:49:15,28.6,40.9,97,79,Good
11:49:21,28.6,41,98,79,Good
11:49:28,28.6,40.9,98,79,Good
11:49:34,28.6,40.9,98,79,Good
11:49:40,28.6,40.9,96,79,Good
11:49:47,28.6,40.9,100,78,Good
11:49:53,28.6,40.9,97,79,Good
11:49:59,28.6,40.9,96,79,Good
11:50:06,28.6,40.9,99,79,Good
11:50:12,28.6,40.9,97,79,Good
11:50:19,28.6,40.9,101,78,Moderate
11:50:26,28.6,41,98,79,Good
11:50:32,28.6,40.9,100,78,Good
11:50:39,28.6,40.9,100,78,Good
11:50:45,28.6,40.9,101,78,Moderate
11:50:52,28.6,40.9,100,78,Good
11:50:58,28.6,40.9,101,78,Moderate
11:51:05,28.6,40.9,100,78,Good
11:51:12,28.6,40.9,100,78,Good
11:51:18,28.6,40.9,99,79,Good
